stationid,date,rain
801,202404201130,0.0
801,202404201140,0.0
801,202404201150,0.0
801,202404201200,0.0
801,202404201210,0.0
801,202404201220,0.0
801,202404201230,0.0
801,202404201240,0.0
801,202404201250,0.0
801,202404201300,0.0
801,202404201310,0.0
801,202404201320,0.0
801,202404201330,0.0
801,202404201340,0.0
801,202404201350,0.0
801,202404201400,0.0
801,202404201410,0.0
801,202404201420,0.0
801,202404201430,0.0
801,202404201440,0.0
801,202404201450,0.0
801,202404201500,0.0
801,202404201510,0.0
801,202404201520,0.0
801,202404201530,0.0
801,202404201540,0.0
801,202404201550,0.0
801,202404201600,0.0
801,202404201610,0.0
801,202404201620,0.0
801,202404201630,0.0
801,202404201640,0.0
801,202404201650,0.0
801,202404201700,0.0
801,202404201710,0.0
801,202404201720,0.0
801,202404201730,0.0
801,202404201740,0.0
801,202404201750,0.0
801,202404201800,0.0
801,202404201810,0.0
801,202404201820,0.0
801,202404201830,0.0
801,202404201840,0.0
801,202404201850,0.0
801,202404201900,0.0
801,202404201910,0.0
801,202404201920,0.0
801,202404201930,0.0
801,202404201940,0.0
801,202404201950,0.0
801,202404202000,0.0
801,202404202010,0.0
801,202404202020,0.0
801,202404202030,0.0
801,202404202040,0.0
801,202404202050,0.0
801,202404202100,0.0
801,202404202110,0.0
801,202404202120,0.0
801,202404202130,0.0
801,202404202140,0.0
801,202404202150,0.0
801,202404202200,0.0
801,202404202210,0.0
801,202404202220,0.0
801,202404202230,0.0
801,202404202240,0.0
801,202404202250,0.0
801,202404202300,0.0
801,202404202310,0.0
801,202404202320,0.0
801,202404202330,0.0
801,202404202340,0.0
801,202404202350,0.0
604,202404200000,0.0
604,202404200010,0.0
604,202404200020,0.0
604,202404200030,0.0
604,202404200040,0.07
604,202404200050,0.05
604,202404200100,0.0
604,202404200110,0.05
604,202404200120,0.06
604,202404200130,0.02
604,202404200140,0.29
604,202404200150,0.68
604,202404200200,0.67
604,202404200210,0.54
604,202404200220,0.49
604,202404200230,0.17
604,202404200240,0.08
604,202404200250,0.0
604,202404200300,0.0
604,202404200310,0.0
604,202404200320,0.0
604,202404200330,0.0
604,202404200340,0.0
604,202404200350,0.0
604,202404200400,0.0
604,202404200410,0.0
604,202404200420,0.14
604,202404200430,0.02
604,202404200440,0.0
604,202404200450,0.0
604,202404200500,0.0
604,202404200510,0.0
604,202404200520,0.0
604,202404200530,0.0
604,202404200540,0.0
604,202404200550,0.0
604,202404200600,0.0
604,202404200610,0.0
604,202404200620,0.0
604,202404200630,0.0
604,202404200640,0.08
604,202404200650,0.0
604,202404200700,0.0
604,202404200710,0.0
604,202404200720,0.0
604,202404200730,0.0
604,202404200740,0.0
604,202404200750,0.0
604,202404200800,0.0
604,202404200810,0.0
604,202404200820,0.0
604,202404200830,0.0
604,202404200840,0.0
604,202404200850,0.0
604,202404200900,0.0
604,202404200910,0.0
604,202404200920,0.0
604,202404200930,0.0
604,202404200940,0.0
604,202404200950,0.0
604,202404201000,0.0
604,202404201010,0.0
604,202404201020,0.0
604,202404201030,0.0
604,202404201040,0.0
604,202404201050,0.0
604,202404201100,0.0
604,202404201110,0.0
604,202404201120,0.0
604,202404201130,0.0
604,202404201140,0.0
604,202404201150,0.0
604,202404201200,0.0
604,202404201210,0.0
604,202404201220,0.0
604,202404201230,0.09
604,202404201240,0.02
604,202404201250,0.0
604,202404201300,0.0
604,202404201310,0.0
604,202404201320,0.0
604,202404201330,0.0
604,202404201340,0.0
604,202404201350,0.0
604,202404201400,0.0
604,202404201410,0.0
604,202404201420,0.0
604,202404201430,0.0
604,202404201440,0.0
604,202404201450,0.0
604,202404201500,0.0
604,202404201510,0.0
604,202404201520,0.0
604,202404201530,0.0
604,202404201540,0.0
604,202404201550,0.0
604,202404201600,0.0
604,202404201610,0.0
604,202404201620,0.0
604,202404201630,0.0
604,202404201640,0.0
604,202404201650,0.0
604,202404201700,0.0
604,202404201710,0.0
604,202404201720,0.0
604,202404201730,0.0
604,202404201740,0.0
604,202404201750,0.0
604,202404201800,0.0
604,202404201810,0.0
604,202404201820,0.0
604,202404201830,0.0
604,202404201840,0.0
604,202404201850,0.0
604,202404201900,0.0
604,202404201910,0.0
604,202404201920,0.0
604,202404201930,0.0
604,202404201940,0.0
604,202404201950,0.0
604,202404202000,0.0
604,202404202010,0.0
604,202404202020,0.0
604,202404202030,0.0
604,202404202040,0.0
604,202404202050,0.0
604,202404202100,0.0
604,202404202110,0.0
604,202404202120,0.0
604,202404202130,0.0
604,202404202140,0.0
604,202404202150,0.0
604,202404202200,0.0
604,202404202210,0.0
604,202404202220,0.0
604,202404202230,0.0
604,202404202240,0.0
604,202404202250,0.0
604,202404202300,0.0
604,202404202310,0.0
604,202404202320,0.0
604,202404202330,0.0
604,202404202340,0.0
604,202404202350,0.0
240,202404200000,0.25
240,202404200010,0.58
240,202404200020,0.28
240,202404200030,0.04
240,202404200040,0.01
240,202404200050,0.0
240,202404200100,0.0
240,202404200110,0.0
240,202404200120,0.0
240,202404200130,0.49
240,202404200140,0.04
240,202404200150,0.19
240,202404200200,0.05
240,202404200210,0.24
240,202404200220,0.01
240,202404200230,0.0
240,202404200240,0.0
240,202404200250,0.0
240,202404200300,0.01
240,202404200310,0.0
240,202404200320,0.0
240,202404200330,0.0
240,202404200340,0.0
240,202404200350,0.0
240,202404200400,0.0
240,202404200410,0.0
240,202404200420,0.0
240,202404200430,0.0
240,202404200440,0.0
240,202404200450,0.0
240,202404200500,0.0
240,202404200510,0.0
240,202404200520,0.0
240,202404200530,0.0
240,202404200540,0.0
240,202404200550,0.0
240,202404200600,0.0
240,202404200610,0.0
240,202404200620,0.0
240,202404200630,0.0
240,202404200640,0.0
240,202404200650,0.0
240,202404200700,0.0
240,202404200710,0.0
240,202404200720,0.0
240,202404200730,0.02
240,202404200740,0.0
240,202404200750,0.01
240,202404200800,0.0
240,202404200810,0.0
240,202404200820,0.0
240,202404200830,0.0
240,202404200840,0.0
240,202404200850,0.0
240,202404200900,0.0
240,202404200910,0.0
240,202404200920,0.0
240,202404200930,0.0
240,202404200940,0.0
240,202404200950,0.0
240,202404201000,0.0
240,202404201010,0.0
240,202404201020,0.0
240,202404201030,0.0
240,202404201040,0.0
240,202404201050,0.0
240,202404201100,0.0
240,202404201110,0.0
240,202404201120,0.0
240,202404201130,0.0
240,202404201140,0.0
240,202404201150,0.0
240,202404201200,0.0
240,202404201210,0.0
240,202404201220,0.0
240,202404201230,0.0
240,202404201240,0.0
240,202404201250,0.0
240,202404201300,0.0
240,202404201310,0.0
240,202404201320,0.0
240,202404201330,0.0
240,202404201340,0.0
240,202404201350,0.0
240,202404201400,0.0
240,202404201410,0.0
240,202404201420,0.0
240,202404201430,0.0
240,202404201440,0.0
240,202404201450,0.0
240,202404201500,0.0
240,202404201510,0.0
240,202404201520,0.0
240,202404201530,0.0
240,202404201540,0.0
240,202404201550,0.0
240,202404201600,0.0
240,202404201610,0.0
240,202404201620,0.0
240,202404201630,0.0
240,202404201640,0.0
240,202404201650,0.0
240,202404201700,0.0
240,202404201710,0.0
240,202404201720,0.0
240,202404201730,2.36
240,202404201740,1.19
240,202404201750,0.07
240,202404201800,0.09
240,202404201810,0.05
240,202404201820,0.05
240,202404201830,0.04
240,202404201840,0.01
240,202404201850,0.02
240,202404201900,0.04
240,202404201910,0.03
240,202404201920,0.01
240,202404201930,0.01
240,202404201940,0.0
240,202404201950,0.0
240,202404202000,0.0
240,202404202010,0.0
240,202404202020,0.0
240,202404202030,0.0
240,202404202040,0.0
240,202404202050,0.0
240,202404202100,0.08
240,202404202110,0.13
240,202404202120,0.05
240,202404202130,0.01
240,202404202140,0.0
240,202404202150,0.22
240,202404202200,0.29
240,202404202210,0.39
240,202404202220,0.51
240,202404202230,0.52
240,202404202240,0.7
240,202404202250,0.68
240,202404202300,0.6
240,202404202310,0.74
240,202404202320,0.74
240,202404202330,0.59
240,202404202340,0.29
240,202404202350,0.26
2023,202404200000,0.0
2023,202404200010,0.0
2023,202404200020,0.0
2023,202404200030,0.0
2023,202404200040,0.0
2023,202404200050,0.0
2023,202404200100,0.0
2023,202404200110,0.0
2023,202404200120,0.0
2023,202404200130,0.0
2023,202404200140,0.0
2023,202404200150,0.0
2023,202404200200,0.0
2023,202404200210,0.0
2023,202404200220,0.0
2023,202404200230,0.0
2023,202404200240,0.0
2023,202404200250,0.01
2023,202404200300,0.0
2023,202404200310,0.0
2023,202404200320,0.0
2023,202404200330,0.0
2023,202404200340,0.0
2023,202404200350,0.01
2023,202404200400,0.02
2023,202404200410,0.03
2023,202404200420,0.03
2023,202404200430,0.0
2023,202404200440,0.0
2023,202404200450,0.0
2023,202404200500,0.0
2023,202404200510,0.0
2023,202404200520,0.0
2023,202404200530,0.0
2023,202404200540,0.0
2023,202404200550,0.0
2023,202404200600,0.0
2023,202404200610,0.0
2023,202404200620,0.0
2023,202404200630,0.0
2023,202404200640,0.0
2023,202404200650,0.0
2023,202404200700,0.0
2023,202404200710,0.0
2023,202404200720,0.0
2023,202404200730,0.0
2023,202404200740,0.0
2023,202404200750,0.0
2023,202404200800,0.01
2023,202404200810,0.01
2023,202404200820,0.0
2023,202404200830,0.0
2023,202404200840,0.06
2023,202404200850,0.01
2023,202404200900,0.0
2023,202404200910,0.0
2023,202404200920,0.0
2023,202404200930,0.06
2023,202404200940,0.0
2023,202404200950,0.0
2023,202404201000,0.0
2023,202404201010,0.0
2023,202404201020,0.0
2023,202404201030,0.0
2023,202404201040,0.0
2023,202404201050,0.0
2023,202404201100,0.0
2023,202404201110,0.0
2023,202404201120,0.0
2023,202404201130,0.0
2023,202404201140,0.0
2023,202404201150,0.0
2023,202404201200,0.0
2023,202404201210,0.0
2023,202404201220,0.0
2023,202404201230,0.0
2023,202404201240,0.0
2023,202404201250,0.0
2023,202404201300,0.0
2023,202404201310,0.0
2023,202404201320,0.0
2023,202404201330,0.0
2023,202404201340,0.0
2023,202404201350,0.0
2023,202404201400,0.0
2023,202404201410,0.0
2023,202404201420,0.0
2023,202404201430,0.0
2023,202404201440,0.0
2023,202404201450,0.0
2023,202404201500,0.0
2023,202404201510,0.0
2023,202404201520,0.0
2023,202404201530,0.0
2023,202404201540,0.0
2023,202404201550,0.0
2023,202404201600,0.0
2023,202404201610,0.0
2023,202404201620,0.0
2023,202404201630,0.0
2023,202404201640,0.0
2023,202404201650,0.0
2023,202404201700,0.0
2023,202404201710,0.0
2023,202404201720,0.0
2023,202404201730,0.0
2023,202404201740,0.0
2023,202404201750,0.0
2023,202404201800,0.0
2023,202404201810,0.0
2023,202404201820,0.0
2023,202404201830,0.0
2023,202404201840,0.0
2023,202404201850,0.0
2023,202404201900,0.0
2023,202404201910,0.0
2023,202404201920,0.0
2023,202404201930,0.0
2023,202404201940,0.0
2023,202404201950,0.0
2023,202404202000,0.0
2023,202404202010,0.0
2023,202404202020,0.0
2023,202404202030,0.0
2023,202404202040,0.0
2023,202404202050,0.0
2023,202404202100,0.0
2023,202404202110,0.0
2023,202404202120,0.0
2023,202404202130,0.0
2023,202404202140,0.0
2023,202404202150,0.0
2023,202404202200,0.0
2023,202404202210,0.0
2023,202404202220,0.0
2023,202404202230,0.0
2023,202404202240,0.0
2023,202404202250,0.0
2023,202404202300,0.0
2023,202404202310,0.0
2023,202404202320,0.0
2023,202404202330,0.0
2023,202404202340,0.0
2023,202404202350,0.0
5511,202404200000,0.0
5511,202404200010,0.0
5511,202404200020,0.15
5511,202404200030,0.02
5511,202404200040,0.01
5511,202404200050,0.2
5511,202404200100,0.26
5511,202404200110,0.09
5511,202404200120,0.01
5511,202404200130,0.0
5511,202404200140,0.01
5511,202404200150,0.0
5511,202404200200,0.0
5511,202404200210,0.0
5511,202404200220,0.0
5511,202404200230,0.0
5511,202404200240,0.0
5511,202404200250,0.0
5511,202404200300,0.02
5511,202404200310,0.06
5511,202404200320,0.02
5511,202404200330,0.01
5511,202404200340,0.03
5511,202404200350,0.13
5511,202404200400,0.03
5511,202404200410,0.01
5511,202404200420,0.0
5511,202404200430,0.0
5511,202404200440,0.0
5511,202404200450,0.25
5511,202404200500,0.19
5511,202404200510,0.04
5511,202404200520,0.02
5511,202404200530,0.0
5511,202404200540,0.01
5511,202404200550,0.0
5511,202404200600,0.0
5511,202404200610,0.02
5511,202404200620,0.0
5511,202404200630,0.0
5511,202404200640,0.0
5511,202404200650,0.0
5511,202404200700,0.0
5511,202404200710,0.0
5511,202404200720,0.0
5511,202404200730,0.0
5511,202404200740,0.0
5511,202404200750,0.0
5511,202404200800,0.0
5511,202404200810,0.0
5511,202404200820,0.0
5511,202404200830,0.0
5511,202404200840,0.0
5511,202404200850,0.0
5511,202404200900,0.0
5511,202404200910,0.0
5511,202404200920,0.0
5511,202404200930,0.0
5511,202404200940,0.0
5511,202404200950,0.0
5511,202404201000,0.0
5511,202404201010,0.0
5511,202404201020,0.0
5511,202404201030,0.0
5511,202404201040,0.0
5511,202404201050,0.0
5511,202404201100,0.0
5511,202404201110,0.0
5511,202404201120,0.0
5511,202404201130,0.0
5511,202404201140,0.0
5511,202404201150,0.0
5511,202404201200,0.0
5511,202404201210,0.0
5511,202404201220,0.0
5511,202404201230,0.0
5511,202404201240,0.0
5511,202404201250,0.0
5511,202404201300,0.0
5511,202404201310,0.0
5511,202404201320,0.0
5511,202404201330,0.0
5511,202404201340,0.0
5511,202404201350,0.0
5511,202404201400,0.0
5511,202404201410,0.0
5511,202404201420,0.0
5511,202404201430,0.0
5511,202404201440,0.0
5511,202404201450,0.0
5511,202404201500,0.0
5511,202404201510,0.0
5511,202404201520,0.0
5511,202404201530,0.0
5511,202404201540,0.0
5511,202404201550,0.0
5511,202404201600,0.0
5511,202404201610,0.0
5511,202404201620,0.0
5511,202404201630,0.0
5511,202404201640,0.0
5511,202404201650,0.0
5511,202404201700,0.0
5511,202404201710,0.0
5511,202404201720,0.0
5511,202404201730,0.0
5511,202404201740,0.0
5511,202404201750,0.0
5511,202404201800,0.0
5511,202404201810,0.5
5511,202404201820,0.19
5511,202404201830,0.01
5511,202404201840,0.02
5511,202404201850,0.02
5511,202404201900,0.02
5511,202404201910,0.03
5511,202404201920,0.0
5511,202404201930,0.01
5511,202404201940,0.01
5511,202404201950,0.0
5511,202404202000,0.0
5511,202404202010,0.0
5511,202404202020,0.0
5511,202404202030,0.0
5511,202404202040,0.0
5511,202404202050,0.0
5511,202404202100,0.0
5511,202404202110,0.0
5511,202404202120,0.0
5511,202404202130,0.0
5511,202404202140,0.0
5511,202404202150,0.0
5511,202404202200,0.01
5511,202404202210,0.0
5511,202404202220,0.0
5511,202404202230,0.0
5511,202404202240,0.0
5511,202404202250,0.0
5511,202404202300,0.0
5511,202404202310,0.0
5511,202404202320,0.0
5511,202404202330,0.0
5511,202404202340,0.0
5511,202404202350,0.0
812,202404200000,0.07
812,202404200010,0.02
812,202404200020,0.03
812,202404200030,0.03
812,202404200040,0.0
812,202404200050,0.0
812,202404200100,0.0
812,202404200110,0.0
812,202404200120,0.0
812,202404200130,0.04
812,202404200140,0.01
812,202404200150,0.01
812,202404200200,0.0
812,202404200210,0.0
812,202404200220,0.0
812,202404200230,0.0
812,202404200240,0.0
812,202404200250,0.0
812,202404200300,0.0
812,202404200310,0.0
812,202404200320,0.0
812,202404200330,0.0
812,202404200340,0.0
812,202404200350,0.0
812,202404200400,0.0
812,202404200410,0.0
812,202404200420,0.0
812,202404200430,0.0
812,202404200440,0.0
812,202404200450,0.0
812,202404200500,0.0
812,202404200510,0.0
812,202404200520,0.04
812,202404200530,0.01
812,202404200540,0.0
812,202404200550,0.0
812,202404200600,0.01
812,202404200610,0.0
812,202404200620,0.0
812,202404200630,0.0
812,202404200640,0.0
812,202404200650,0.0
812,202404200700,0.0
812,202404200710,0.0
812,202404200720,0.0
812,202404200730,0.0
812,202404200740,0.0
812,202404200750,0.0
812,202404200800,0.0
812,202404200810,0.0
812,202404200820,0.0
812,202404200830,0.21
812,202404200840,0.01
812,202404200850,0.0
812,202404200900,0.0
812,202404200910,0.15
812,202404200920,0.09
812,202404200930,0.0
812,202404200940,0.0
812,202404200950,0.0
812,202404201000,0.0
812,202404201010,0.0
812,202404201020,0.01
812,202404201030,0.0
812,202404201040,0.0
812,202404201050,0.0
812,202404201100,0.0
812,202404201110,0.0
812,202404201120,0.0
812,202404201130,0.0
812,202404201140,0.0
812,202404201150,0.0
812,202404201200,0.0
812,202404201210,0.0
812,202404201220,0.0
812,202404201230,0.0
812,202404201240,0.0
812,202404201250,0.49
812,202404201300,1.49
812,202404201310,0.33
812,202404201320,0.01
812,202404201330,0.0
812,202404201340,0.0
812,202404201350,0.0
812,202404201400,0.0
812,202404201410,0.0
812,202404201420,0.0
812,202404201430,0.0
812,202404201440,0.0
812,202404201450,0.0
812,202404201500,0.0
812,202404201510,0.0
812,202404201520,0.0
812,202404201530,0.0
812,202404201540,0.0
812,202404201550,0.0
812,202404201600,0.0
812,202404201610,0.0
812,202404201620,0.0
812,202404201630,0.0
812,202404201640,0.0
812,202404201650,0.0
812,202404201700,0.0
812,202404201710,0.0
812,202404201720,0.0
812,202404201730,0.0
812,202404201740,0.0
812,202404201750,0.0
812,202404201800,0.0
812,202404201810,0.0
812,202404201820,0.0
812,202404201830,0.0
812,202404201840,0.0
812,202404201850,0.0
812,202404201900,0.0
812,202404201910,0.0
812,202404201920,0.0
812,202404201930,0.0
812,202404201940,0.0
812,202404201950,0.0
812,202404202000,0.0
812,202404202010,0.0
812,202404202020,0.0
812,202404202030,0.0
812,202404202040,0.0
812,202404202050,0.0
812,202404202100,0.0
812,202404202110,0.18
812,202404202120,0.08
812,202404202130,0.22
812,202404202140,0.25
812,202404202150,0.64
812,202404202200,0.66
812,202404202210,0.43
812,202404202220,0.4
812,202404202230,0.42
812,202404202240,0.3
812,202404202250,0.09
812,202404202300,0.03
812,202404202310,0.02
812,202404202320,0.05
812,202404202330,0.18
812,202404202340,0.14
812,202404202350,0.09
2159,202404200000,0.0
2159,202404200010,0.0
2159,202404200020,0.0
2159,202404200030,0.0
2159,202404200040,0.0
2159,202404200050,0.0
2159,202404200100,0.0
2159,202404200110,0.0
2159,202404200120,0.0
2159,202404200130,0.0
2159,202404200140,0.0
2159,202404200150,0.0
2159,202404200200,0.01
2159,202404200210,0.01
2159,202404200220,0.01
2159,202404200230,0.0
2159,202404200240,0.0
2159,202404200250,0.01
2159,202404200300,0.01
2159,202404200310,0.0
2159,202404200320,0.0
2159,202404200330,0.05
2159,202404200340,0.08
2159,202404200350,0.0
2159,202404200400,0.0
2159,202404200410,0.0
2159,202404200420,0.0
2159,202404200430,0.0
2159,202404200440,0.0
2159,202404200450,0.0
2159,202404200500,0.0
2159,202404200510,0.0
2159,202404200520,0.0
2159,202404200530,0.0
2159,202404200540,0.0
2159,202404200550,0.0
2159,202404200600,0.0
2159,202404200610,0.0
2159,202404200620,0.0
2159,202404200630,0.25
2159,202404200640,0.03
2159,202404200650,0.0
2159,202404200700,0.0
2159,202404200710,0.0
2159,202404200720,0.0
2159,202404200730,0.0
2159,202404200740,0.0
2159,202404200750,0.0
2159,202404200800,0.0
2159,202404200810,0.0
2159,202404200820,0.0
2159,202404200830,0.0
2159,202404200840,0.0
2159,202404200850,0.05
2159,202404200900,0.0
2159,202404200910,0.01
2159,202404200920,0.0
2159,202404200930,0.0
2159,202404200940,0.0
2159,202404200950,0.0
2159,202404201000,0.0
2159,202404201010,0.0
2159,202404201020,0.0
2159,202404201030,0.0
2159,202404201040,0.0
2159,202404201050,0.0
2159,202404201100,0.0
2159,202404201110,0.0
2159,202404201120,0.0
2159,202404201130,0.0
2159,202404201140,0.0
2159,202404201150,0.0
2159,202404201200,0.0
2159,202404201210,0.0
2159,202404201220,0.0
2159,202404201230,0.0
2159,202404201240,0.0
2159,202404201250,0.0
2159,202404201300,0.0
2159,202404201310,0.0
2159,202404201320,0.0
2159,202404201330,0.0
2159,202404201340,0.0
2159,202404201350,0.0
2159,202404201400,0.0
2159,202404201410,0.0
2159,202404201420,0.0
2159,202404201430,0.0
2159,202404201440,0.0
2159,202404201450,0.0
2159,202404201500,0.0
2159,202404201510,0.0
2159,202404201520,0.0
2159,202404201530,0.17
2159,202404201540,0.26
2159,202404201550,0.32
2159,202404201600,0.18
2159,202404201610,0.01
2159,202404201620,0.0
2159,202404201630,0.0
2159,202404201640,0.0
2159,202404201650,0.0
2159,202404201700,0.0
2159,202404201710,0.0
2159,202404201720,0.0
2159,202404201730,0.0
2159,202404201740,0.0
2159,202404201750,0.0
2159,202404201800,0.01
2159,202404201810,0.0
2159,202404201820,0.0
2159,202404201830,0.05
2159,202404201840,0.04
2159,202404201850,0.05
2159,202404201900,0.03
2159,202404201910,0.02
2159,202404201920,0.01
2159,202404201930,0.0
2159,202404201940,0.0
2159,202404201950,0.0
2159,202404202000,0.0
2159,202404202010,0.0
2159,202404202020,0.0
2159,202404202030,0.0
2159,202404202040,0.0
2159,202404202050,0.0
2159,202404202100,0.0
2159,202404202110,0.0
2159,202404202120,0.0
2159,202404202130,0.0
2159,202404202140,0.0
2159,202404202150,0.0
2159,202404202200,0.0
2159,202404202210,0.0
2159,202404202220,0.0
2159,202404202230,0.0
2159,202404202240,0.0
2159,202404202250,0.0
2159,202404202300,0.0
2159,202404202310,0.0
2159,202404202320,0.0
2159,202404202330,0.0
2159,202404202340,0.0
2159,202404202350,0.0
2483,202404200000,0.0
2483,202404200010,0.0
2483,202404200020,0.0
2483,202404200030,0.0
2483,202404200040,0.0
2483,202404200050,0.0
2483,202404200100,0.0
2483,202404200110,0.0
2483,202404200120,0.0
2483,202404200130,0.0
2483,202404200140,0.0
2483,202404200150,0.0
2483,202404200200,0.0
2483,202404200210,0.0
2483,202404200220,0.0
2483,202404200230,0.0
2483,202404200240,0.0
2483,202404200250,0.0
2483,202404200300,0.0
2483,202404200310,0.0
2483,202404200320,0.0
2483,202404200330,0.0
2483,202404200340,0.0
2483,202404200350,0.0
2483,202404200400,0.0
2483,202404200410,0.0
2483,202404200420,0.0
2483,202404200430,0.0
2483,202404200440,0.0
2483,202404200450,0.0
2483,202404200500,0.0
2483,202404200510,0.0
2483,202404200520,0.0
2483,202404200530,0.0
2483,202404200540,0.0
2483,202404200550,0.0
2483,202404200600,0.0
2483,202404200610,0.0
2483,202404200620,0.0
2483,202404200630,0.0
2483,202404200640,0.0
2483,202404200650,0.0
2483,202404200700,0.0
2483,202404200710,0.0
2483,202404200720,0.0
2483,202404200730,0.0
2483,202404200740,0.0
2483,202404200750,0.0
2483,202404200800,0.0
2483,202404200810,0.0
2483,202404200820,0.0
2483,202404200830,0.0
2483,202404200840,0.0
2483,202404200850,0.0
2483,202404200900,0.0
2483,202404200910,0.0
2483,202404200920,0.0
2483,202404200930,0.0
2483,202404200940,0.0
2483,202404200950,0.0
2483,202404201000,0.0
2483,202404201010,0.0
2483,202404201020,0.0
2483,202404201030,0.0
2483,202404201040,0.0
2483,202404201050,0.0
2483,202404201100,0.0
2483,202404201110,0.0
2483,202404201120,0.0
2483,202404201130,0.0
2483,202404201140,0.0
2483,202404201150,0.0
2483,202404201200,0.0
2483,202404201210,0.0
2483,202404201220,0.0
2483,202404201230,0.0
2483,202404201240,0.0
2483,202404201250,0.0
2483,202404201300,0.0
2483,202404201310,0.0
2483,202404201320,0.0
2483,202404201330,0.0
2483,202404201340,0.0
2483,202404201350,0.0
2483,202404201400,0.0
2483,202404201410,0.0
2483,202404201420,0.0
2483,202404201430,0.0
2483,202404201440,0.0
2483,202404201450,0.0
2483,202404201500,0.01
2483,202404201510,0.0
2483,202404201520,0.0
2483,202404201530,0.08
2483,202404201540,0.01
2483,202404201550,0.0
2483,202404201600,0.17
2483,202404201610,0.43
2483,202404201620,0.05
2483,202404201630,0.0
2483,202404201640,0.0
2483,202404201650,0.0
2483,202404201700,0.29
2483,202404201710,0.16
2483,202404201720,0.1
2483,202404201730,0.14
2483,202404201740,0.07
2483,202404201750,0.08
2483,202404201800,0.0
2483,202404201810,0.01
2483,202404201820,0.14
2483,202404201830,0.51
2483,202404201840,0.14
2483,202404201850,0.01
2483,202404201900,0.0
2483,202404201910,0.13
2483,202404201920,0.67
2483,202404201930,0.44
2483,202404201940,0.18
2483,202404201950,0.11
2483,202404202000,0.04
2483,202404202010,0.03
2483,202404202020,0.0
2483,202404202030,0.0
2483,202404202040,0.0
2483,202404202050,0.0
2483,202404202100,0.0
2483,202404202110,0.0
2483,202404202120,0.0
2483,202404202130,0.0
2483,202404202140,0.18
2483,202404202150,0.54
2483,202404202200,0.63
2483,202404202210,0.64
2483,202404202220,0.43
2483,202404202230,0.19
2483,202404202240,0.14
2483,202404202250,0.05
2483,202404202300,0.04
2483,202404202310,0.12
2483,202404202320,0.1
2483,202404202330,0.23
2483,202404202340,0.39
2483,202404202350,0.39
6268,202404200000,0.28
6268,202404200010,0.3
6268,202404200020,0.21
6268,202404200030,0.16
6268,202404200040,0.25
6268,202404200050,0.35
6268,202404200100,0.26
6268,202404200110,0.24
6268,202404200120,0.32
6268,202404200130,0.4
6268,202404200140,0.47
6268,202404200150,0.45
6268,202404200200,0.2
6268,202404200210,0.24
6268,202404200220,0.1
6268,202404200230,0.1
6268,202404200240,0.17
6268,202404200250,0.15
6268,202404200300,0.27
6268,202404200310,0.18
6268,202404200320,0.02
6268,202404200330,0.03
6268,202404200340,0.11
6268,202404200350,0.13
6268,202404200400,0.05
6268,202404200410,0.03
6268,202404200420,0.02
6268,202404200430,0.02
6268,202404200440,0.01
6268,202404200450,0.01
6268,202404200500,0.0
6268,202404200510,0.0
6268,202404200520,0.06
6268,202404200530,0.07
6268,202404200540,0.11
6268,202404200550,0.06
6268,202404200600,0.14
6268,202404200610,0.26
6268,202404200620,0.01
6268,202404200630,0.08
6268,202404200640,0.01
6268,202404200650,0.0
6268,202404200700,0.0
6268,202404200710,0.0
6268,202404200720,0.0
6268,202404200730,0.0
6268,202404200740,0.0
6268,202404200750,0.0
6268,202404200800,0.0
6268,202404200810,0.16
6268,202404200820,0.04
6268,202404200830,0.01
6268,202404200840,0.01
6268,202404200850,0.0
6268,202404200900,0.0
6268,202404200910,0.0
6268,202404200920,0.0
6268,202404200930,0.01
6268,202404200940,0.0
6268,202404200950,0.0
6268,202404201000,0.12
6268,202404201010,0.01
6268,202404201020,0.0
6268,202404201030,0.0
6268,202404201040,0.0
6268,202404201050,0.0
6268,202404201100,0.0
6268,202404201110,0.0
6268,202404201120,0.0
6268,202404201130,0.0
6268,202404201140,0.58
6268,202404201150,0.2
6268,202404201200,0.01
6268,202404201210,0.0
6268,202404201220,0.01
6268,202404201230,0.0
6268,202404201240,0.0
6268,202404201250,0.52
6268,202404201300,0.46
6268,202404201310,0.11
6268,202404201320,0.15
6268,202404201330,0.0
6268,202404201340,0.0
6268,202404201350,0.0
6268,202404201400,0.0
6268,202404201410,0.0
6268,202404201420,0.0
6268,202404201430,0.0
6268,202404201440,0.0
6268,202404201450,0.0
6268,202404201500,0.0
6268,202404201510,0.0
6268,202404201520,0.0
6268,202404201530,0.0
6268,202404201540,0.0
6268,202404201550,0.0
6268,202404201600,0.0
6268,202404201610,0.0
6268,202404201620,0.0
6268,202404201630,0.0
6268,202404201640,0.0
6268,202404201650,0.0
6268,202404201700,0.0
6268,202404201710,0.0
6268,202404201720,0.0
6268,202404201730,0.0
6268,202404201740,0.0
6268,202404201750,0.0
6268,202404201800,0.0
6268,202404201810,0.0
6268,202404201820,0.0
6268,202404201830,0.0
6268,202404201840,0.0
6268,202404201850,0.0
6268,202404201900,0.0
6268,202404201910,0.0
6268,202404201920,0.02
6268,202404201930,0.0
6268,202404201940,0.0
6268,202404201950,0.0
6268,202404202000,0.01
6268,202404202010,0.01
6268,202404202020,0.11
6268,202404202030,0.01
6268,202404202040,0.0
